
 10.8992 -5.32911      0      0 7.77908 -1.87193 4.92036 -0.635142 -0.346032  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 7.46459 5.35207      0      0 1.41732 -0.502804 3.95131 -0.283953 0.0281419  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 -0.749639 -0.515522      0      0 2.62531  5.579 0.889715 0.224635 -1.01577  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 7.96467 -10.0653      0      0 6.36055 -7.92188 2.51921 0.027158 0.712136  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 6.66739 -0.886768      0      0 2.31875 0.453867 3.10127 0.569851 0.0561645  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 3.91311 -2.26521      0      0 8.16753 -3.68111 2.21456 0.0545902 -0.869283  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 2.07823 -6.83733      0      0 9.20284 -3.08442 0.4032 -1.00795 -0.0888264  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 8.13622 12.0899      0      0 10.3733 8.36287 5.34649 -0.490002 0.0834967  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 6.30893 9.55354      0      0 1.23075 3.65316 3.34018 -0.967511 -0.130961  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 7.27006 -9.2062      0      0 4.34604 -4.22334 4.64035 0.293956 -0.306498  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 4.24941 5.88662      0      0 -0.901513 8.55075 5.21002 -0.356292 -0.569167  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
 3.07391 15.5214      0      0 3.58973 8.83261 3.69853 0.330338 0.75322  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0  -1000  -1000      0      0      0
